Deck Name,Card Name,Count,Set,Price (USD),Card URL
Gardevoir ex,Dunsparce,0.08,PAL,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497574%2Fpokemon-sv02-paldea-evolved-dunsparce
Gardevoir ex,Dudunsparce,0.08,TEF,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542873%2Fpokemon-sv05-temporal-forces-dudunsparce
Gardevoir ex,Flutter Mane,0.02,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542822%2Fpokemon-sv05-temporal-forces-flutter-mane
Gardevoir ex,Mimikyu,0.02,PAL,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497512%2Fpokemon-sv02-paldea-evolved-mimikyu
Gardevoir ex,Iono,3.88,PAL,$1.31,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Gardevoir ex,Ultra Ball,2.92,SVI,$0.58,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Gardevoir ex,Professor's Research,2.9,JTG,$0.29,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623582%2Fpokemon-sv09-journey-together-professors-research
Gardevoir ex,Night Stretcher,2.9,SFA,$8.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Gardevoir ex,Bravery Charm,2.58,PAL,$1.57,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497545%2Fpokemon-sv02-paldea-evolved-bravery-charm
Gardevoir ex,Rare Candy,2.42,SVI,$0.31,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488098%2Fsv01-scarlet-and-violet-base-set-rare-candy-191-198
Gardevoir ex,Nest Ball,2.22,SVI,$0.71,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Gardevoir ex,Earthen Vessel,2.16,PAR,$0.75,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523844%2Fpokemon-sv04-paradox-rift-earthen-vessel
Gardevoir ex,Buddy-Buddy Poffin,2.14,TEF,$1.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542659%2Fpokemon-sv05-temporal-forces-buddy-buddy-poffin
Gardevoir ex,Counter Catcher,1.96,PAR,$3.33,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Gardevoir ex,Artazon,1.94,PAL,$0.21,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497541%2Fpokemon-sv02-paldea-evolved-artazon
Gardevoir ex,Morty's Conviction,1.04,TEF,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542671%2Fpokemon-sv05-temporal-forces-mortys-conviction-155-162
Gardevoir ex,Secret Box,0.86,TWM,$3.66,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550207%2Fpokemon-sv06-twilight-masquerade-secret-box
Gardevoir ex,Arven,0.78,OBF,$2.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509778%2Fpokemon-sv03-obsidian-flames-arven
Gardevoir ex,Professor Turo's Scenario,0.68,PAR,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523852%2Fpokemon-sv04-paradox-rift-professor-turos-scenario
Gardevoir ex,Super Rod,0.4,PAL,$0.13,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Gardevoir ex,Jacq,0.34,SVI,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488080%2Fsv01-scarlet-and-violet-base-set-jacq-175-198
Gardevoir ex,Boss's Orders,0.32,PAL,$0.39,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Gardevoir ex,Rescue Board,0.28,TEF,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542677%2Fpokemon-sv05-temporal-forces-rescue-board
Gardevoir ex,Technical Machine: Evolution,0.14,PAR,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523859%2Fpokemon-sv04-paradox-rift-technical-machine-evolution
Gardevoir ex,Brilliant Blender,0.12,SSP,$0.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589880%2Fpokemon-sv08-surging-sparks-brilliant-blender
Gardevoir ex,Explorer's Guidance,0.1,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542662%2Fpokemon-sv05-temporal-forces-explorers-guidance-147-162
Gardevoir ex,Gravity Gemstone,0.02,SCR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567400%2Fpokemon-sv07-stellar-crown-gravity-gemstone
Gardevoir ex,Cycling Road,0.02,MEW,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516719%2Fpokemon-sv-scarlet-and-violet-151-cycling-road
Gardevoir ex,Brock's Scouting,0.02,JTG,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623573%2Fpokemon-sv09-journey-together-brocks-scouting-146-159
Gardevoir ex,Unfair Stamp,0.02,TWM,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550209%2Fpokemon-sv06-twilight-masquerade-unfair-stamp
Gardevoir ex,Psychic Energy,6.98,SVE,$0.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578865%2Fpokemon-sv07-stellar-crown-basic-psychic-energy
Gardevoir ex,Darkness Energy,2.54,SVE,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Mew Genesect Fusion Strike,Genesect V,4.0,FST,$2.64,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253333%2Fswsh08-fusion-strike-genesect-v
Mew Genesect Fusion Strike,Mew V,3.97,FST,$6.07,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253274%2Fswsh08-fusion-strike-mew-v
Mew Genesect Fusion Strike,Mew VMAX,2.96,FST,$17.40,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253275%2Fswsh08-fusion-strike-mew-vmax
Mew Genesect Fusion Strike,Luxray V,0.11,ASR,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272250%2Fswsh10-astral-radiance-luxray-v
Mew Genesect Fusion Strike,Shelmet,0.1,FST,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253087%2Fswsh08-fusion-strike-shelmet
Mew Genesect Fusion Strike,Accelgor,0.1,FST,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253090%2Fswsh08-fusion-strike-accelgor
Mew Genesect Fusion Strike,Oricorio,0.02,FST,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253158%2Fswsh08-fusion-strike-oricorio
Mew Genesect Fusion Strike,Power Tablet,4.0,FST,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253111%2Fswsh08-fusion-strike-power-tablet
Mew Genesect Fusion Strike,Battle VIP Pass,4.0,FST,$0.64,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253091%2Fswsh08-fusion-strike-battle-vip-pass
Mew Genesect Fusion Strike,Ultra Ball,4.0,SVI,$0.80,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Mew Genesect Fusion Strike,Lost Vacuum,3.92,LOR,$0.23,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284094%2Fswsh11-lost-origin-lost-vacuum
Mew Genesect Fusion Strike,Cram-o-matic,3.81,FST,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253100%2Fswsh08-fusion-strike-cram-o-matic
Mew Genesect Fusion Strike,Path to the Peak,3.05,CRE,$0.27,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241851%2Fswsh06-chilling-reign-path-to-the-peak
Mew Genesect Fusion Strike,Judge,2.96,SVI,$0.29,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488081%2Fsv01-scarlet-and-violet-base-set-judge-176-198
Mew Genesect Fusion Strike,Forest Seal Stone,2.96,SIT,$2.19,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451804%2Fswsh12-silver-tempest-forest-seal-stone
Mew Genesect Fusion Strike,Boss's Orders,2.06,PAL,$2.53,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Mew Genesect Fusion Strike,Box of Disaster,1.78,LOR,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284084%2Fswsh11-lost-origin-box-of-disaster
Mew Genesect Fusion Strike,Escape Rope,1.3,BST,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F234117%2Fswsh05-battle-styles-escape-rope
Mew Genesect Fusion Strike,Feather Ball,1.2,ASR,$0.07,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272393%2Fswsh10-astral-radiance-feather-ball
Mew Genesect Fusion Strike,Nest Ball,1.03,SVI,$0.32,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Mew Genesect Fusion Strike,Pal Pad,1.0,SVI,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Mew Genesect Fusion Strike,Iono,0.99,PAL,$0.33,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Mew Genesect Fusion Strike,Choice Belt,0.92,PAL,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497548%2Fpokemon-sv02-paldea-evolved-choice-belt
Mew Genesect Fusion Strike,Switch,0.89,SVI,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488102%2Fsv01-scarlet-and-violet-base-set-switch-194-198
Mew Genesect Fusion Strike,Switch Cart,0.74,ASR,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272406%2Fswsh10-astral-radiance-switch-cart
Mew Genesect Fusion Strike,Hisuian Heavy Ball,0.73,ASR,$0.27,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272398%2Fswsh10-astral-radiance-hisuian-heavy-ball
Mew Genesect Fusion Strike,Grabber,0.51,MEW,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516724%2Fpokemon-sv-scarlet-and-violet-151-grabber
Mew Genesect Fusion Strike,Elesa's Sparkle,0.51,FST,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253106%2Fswsh08-fusion-strike-elesas-sparkle
Mew Genesect Fusion Strike,Professor Turo's Scenario,0.24,PAR,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523852%2Fpokemon-sv04-paradox-rift-professor-turos-scenario
Mew Genesect Fusion Strike,Crushing Hammer,0.23,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488073%2Fsv01-scarlet-and-violet-base-set-crushing-hammer-168-198
Mew Genesect Fusion Strike,Lost City,0.21,LOR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284093%2Fswsh11-lost-origin-lost-city
Mew Genesect Fusion Strike,Avery,0.09,CRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241814%2Fswsh06-chilling-reign-avery
Mew Genesect Fusion Strike,Technical Machine: Devolution,0.06,PAR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523858%2Fpokemon-sv04-paradox-rift-technical-machine-devolution
Mew Genesect Fusion Strike,Super Rod,0.05,PAL,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Mew Genesect Fusion Strike,Roxanne,0.05,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272402%2Fswsh10-astral-radiance-roxanne
Mew Genesect Fusion Strike,Cyllene,0.05,ASR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272390%2Fswsh10-astral-radiance-cyllene
Mew Genesect Fusion Strike,Echoing Horn,0.04,CRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241828%2Fswsh06-chilling-reign-echoing-horn
Mew Genesect Fusion Strike,Level Ball,0.03,BST,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F234123%2Fswsh05-battle-styles-level-ball
Mew Genesect Fusion Strike,Cleansing Gloves,0.02,BRS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263858%2Fswsh09-brilliant-stars-cleansing-gloves
Mew Genesect Fusion Strike,Town Store,0.02,OBF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509788%2Fpokemon-sv03-obsidian-flames-town-store
Mew Genesect Fusion Strike,Counter Catcher,0.01,PAR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Mew Genesect Fusion Strike,Penny,0.01,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488089%2Fsv01-scarlet-and-violet-base-set-penny-183-198
Mew Genesect Fusion Strike,Collapsed Stadium,0.01,BRS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263859%2Fswsh09-brilliant-stars-collapsed-stadium
Mew Genesect Fusion Strike,Justified Gloves,0.01,CRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241840%2Fswsh06-chilling-reign-justified-gloves
Mew Genesect Fusion Strike,Defiance Band,0.01,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488074%2Fsv01-scarlet-and-violet-base-set-defiance-band-169-198
Mew Genesect Fusion Strike,Double Turbo Energy,3.96,BRS,$0.91,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F257307%2Fswsh09-brilliant-stars-double-turbo-energy
Mew Genesect Fusion Strike,Fusion Strike Energy,1.19,FST,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253127%2Fswsh08-fusion-strike-fusion-strike-energy
Mew Genesect Fusion Strike,Grass Energy,0.06,SVE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578864%2Fpokemon-sv07-stellar-crown-basic-grass-energy
Charizard ex,Charmander,3.33,MEW,$0.29,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F502555%2Fpokemon-sv-scarlet-and-violet-151-charmander-004-165
Charizard ex,Charizard ex,2.0,OBF,$4.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509879%2Fpokemon-sv03-obsidian-flames-charizard-ex
Charizard ex,Pidgey,2.0,OBF,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509666%2Fpokemon-sv03-obsidian-flames-pidgey
Charizard ex,Pidgeot ex,2.0,OBF,$8.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509670%2Fpokemon-sv03-obsidian-flames-pidgeot-ex
Charizard ex,Charmeleon,1.67,PAF,$0.18,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F534143%2Fpokemon-sv-paldean-fates-charmeleon-008-091
Charizard ex,Duskull,1.67,PRE,$0.25,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610390%2Fpokemon-sv-prismatic-evolutions-duskull
Charizard ex,Dusknoir,1.67,PRE,$0.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610392%2Fpokemon-sv-prismatic-evolutions-dusknoir
Charizard ex,Pidgeotto,1.0,MEW,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F502566%2Fpokemon-sv-scarlet-and-violet-151-pidgeotto
Charizard ex,Dusclops,1.0,PRE,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610391%2Fpokemon-sv-prismatic-evolutions-dusclops
Charizard ex,Fezandipiti ex,1.0,SFA,$12.94,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Charizard ex,Chi-Yu,0.67,PAR,$0.08,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523638%2Fpokemon-sv04-paradox-rift-chi-yu
Charizard ex,Dunsparce,0.67,PAL,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497574%2Fpokemon-sv02-paldea-evolved-dunsparce
Charizard ex,Dudunsparce,0.67,TEF,$0.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542873%2Fpokemon-sv05-temporal-forces-dudunsparce
Charizard ex,Cleffa,0.33,OBF,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509809%2Fpokemon-sv03-obsidian-flames-cleffa
Charizard ex,Bloodmoon Ursaluna ex,0.33,TWM,$0.64,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550185%2Fpokemon-sv06-twilight-masquerade-bloodmoon-ursaluna-ex-141-167
Charizard ex,Ho-Oh,0.33,SSP,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589964%2Fpokemon-sv08-surging-sparks-ho-oh
Charizard ex,Klefki,0.33,SVI,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F486602%2Fsv01-scarlet-and-violet-base-set-klefki-096-198
Charizard ex,Buddy-Buddy Poffin,3.67,TEF,$1.79,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542659%2Fpokemon-sv05-temporal-forces-buddy-buddy-poffin
Charizard ex,Rare Candy,3.33,SVI,$0.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488098%2Fsv01-scarlet-and-violet-base-set-rare-candy-191-198
Charizard ex,Ultra Ball,3.33,SVI,$0.66,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Charizard ex,Arven,3.0,OBF,$9.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509778%2Fpokemon-sv03-obsidian-flames-arven
Charizard ex,Iono,2.67,PAL,$0.90,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Charizard ex,Boss's Orders,2.0,PAL,$2.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Charizard ex,Nest Ball,2.0,SVI,$0.64,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Charizard ex,Counter Catcher,1.67,PAR,$2.83,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Charizard ex,Super Rod,1.33,PAL,$0.43,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Charizard ex,Professor Turo's Scenario,1.0,PAR,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523852%2Fpokemon-sv04-paradox-rift-professor-turos-scenario
Charizard ex,Jacq,1.0,SVI,$0.13,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488080%2Fsv01-scarlet-and-violet-base-set-jacq-175-198
Charizard ex,Briar,1.0,SCR,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567385%2Fpokemon-sv07-stellar-crown-briar-132-142
Charizard ex,Technical Machine: Evolution,1.0,PAR,$0.22,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523859%2Fpokemon-sv04-paradox-rift-technical-machine-evolution
Charizard ex,Defiance Band,1.0,SVI,$0.17,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488074%2Fsv01-scarlet-and-violet-base-set-defiance-band-169-198
Charizard ex,Night Stretcher,1.0,SFA,$2.78,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Charizard ex,Unfair Stamp,0.67,TWM,$3.28,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550209%2Fpokemon-sv06-twilight-masquerade-unfair-stamp
Charizard ex,Artazon,0.67,PAL,$0.07,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497541%2Fpokemon-sv02-paldea-evolved-artazon
Charizard ex,Rescue Board,0.33,TEF,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542677%2Fpokemon-sv05-temporal-forces-rescue-board
Charizard ex,Professor's Research,0.33,JTG,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623582%2Fpokemon-sv09-journey-together-professors-research
Charizard ex,Kieran,0.33,TWM,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550198%2Fpokemon-sv06-twilight-masquerade-kieran-154-167
Charizard ex,Pal Pad,0.33,SVI,$0.11,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Charizard ex,Switch,0.33,SVI,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488102%2Fsv01-scarlet-and-violet-base-set-switch-194-198
