Set ID,Number,Name,Rarity,Grade,Month,Average
swsh1,108,Silicobra,Common,normal-nearmint,2024-05,45.0
swsh1,108,Silicobra,Common,normal-nearmint,2024-06,182.0
swsh1,108,Silicobra,Common,normal-nearmint,2024-07,35.71
swsh1,108,Silicobra,Common,normal-nearmint,2024-08,124.88
swsh1,108,Silicobra,Common,normal-nearmint,2024-09,117.0
swsh1,109,Sandaconda,Rare,normal-good,2022-12,57.43
swsh1,109,Sandaconda,Rare,normal-good,2023-01,53.2
swsh1,109,Sandaconda,Rare,normal-good,2023-02,42.5
swsh1,109,Sandaconda,Rare,normal-good,2023-03,63.25
swsh1,109,Sandaconda,Rare,normal-good,2023-04,48.25
swsh1,109,Sandaconda,Rare,normal-good,2023-05,37.62
swsh1,109,Sandaconda,Rare,normal-good,2023-06,17.67
swsh1,109,Sandaconda,Rare,normal-good,2023-07,15.57
swsh1,109,Sandaconda,Rare,normal-good,2023-08,177.33
swsh1,109,Sandaconda,Rare,normal-good,2023-09,93.0
swsh1,109,Sandaconda,Rare,normal-good,2023-10,35.5
swsh1,109,Sandaconda,Rare,normal-good,2023-11,38.5
swsh1,109,Sandaconda,Rare,normal-good,2024-05,113.6
swsh1,109,Sandaconda,Rare,normal-good,2024-06,74.5
swsh1,109,Sandaconda,Rare,normal-good,2024-07,132.0
swsh1,109,Sandaconda,Rare,normal-good,2024-08,5.0
swsh1,109,Sandaconda,Rare,normal-good,2024-09,6.0
swsh1,109,Sandaconda,Rare,reverse-good,2022-12,118.0
swsh1,109,Sandaconda,Rare,reverse-good,2023-01,74.83
swsh1,109,Sandaconda,Rare,reverse-good,2023-02,126.0
swsh1,109,Sandaconda,Rare,reverse-good,2023-03,31.33
swsh1,109,Sandaconda,Rare,reverse-good,2023-04,137.4
swsh1,109,Sandaconda,Rare,reverse-good,2023-05,48.25
swsh1,109,Sandaconda,Rare,reverse-good,2023-07,86.0
swsh1,109,Sandaconda,Rare,reverse-good,2023-08,424.0
swsh1,109,Sandaconda,Rare,reverse-good,2023-09,114.33
swsh1,109,Sandaconda,Rare,reverse-good,2023-10,22.0
swsh1,109,Sandaconda,Rare,reverse-good,2023-11,146.0
swsh1,109,Sandaconda,Rare,reverse-good,2024-05,157.33
swsh1,109,Sandaconda,Rare,normal-nearmint,2024-05,12.0
swsh1,109,Sandaconda,Rare,normal-nearmint,2024-06,98.78
swsh1,109,Sandaconda,Rare,normal-nearmint,2024-07,53.2
swsh1,109,Sandaconda,Rare,normal-nearmint,2024-08,65.0
swsh1,109,Sandaconda,Rare,normal-nearmint,2024-09,81.44
swsh1,109,Sandaconda,Rare,reverse-nearmint,2024-05,169.0
swsh1,109,Sandaconda,Rare,reverse-nearmint,2024-06,28.2
swsh1,109,Sandaconda,Rare,reverse-nearmint,2024-07,132.86
swsh1,109,Sandaconda,Rare,reverse-nearmint,2024-08,205.6
swsh1,109,Sandaconda,Rare,reverse-nearmint,2024-09,87.75
swsh1,11,Grookey,Common,normal-good,2022-11,163.0
swsh1,11,Grookey,Common,normal-good,2022-12,100.78
swsh1,11,Grookey,Common,normal-good,2023-01,109.2
swsh1,11,Grookey,Common,normal-good,2023-02,57.5
swsh1,11,Grookey,Common,normal-good,2023-03,138.9
swsh1,11,Grookey,Common,normal-good,2023-04,107.7
swsh1,11,Grookey,Common,normal-good,2023-05,65.2
swsh1,11,Grookey,Common,normal-good,2023-06,37.5
swsh1,11,Grookey,Common,normal-good,2023-07,111.67
swsh1,11,Grookey,Common,normal-good,2023-08,4.0
swsh1,11,Grookey,Common,normal-good,2023-09,58.67
swsh1,11,Grookey,Common,normal-good,2023-10,106.57
swsh1,11,Grookey,Common,normal-good,2023-11,177.67
swsh1,11,Grookey,Common,normal-good,2024-05,108.83
swsh1,11,Grookey,Common,normal-good,2024-06,314.5
swsh1,11,Grookey,Common,normal-good,2024-07,84.8
swsh1,11,Grookey,Common,normal-good,2024-08,49.4
swsh1,11,Grookey,Common,normal-good,2024-09,101.0
swsh1,11,Grookey,Common,reverse-good,2022-12,85.0
swsh1,11,Grookey,Common,reverse-good,2023-01,37.33
swsh1,11,Grookey,Common,reverse-good,2023-02,122.0
swsh1,11,Grookey,Common,reverse-good,2023-03,70.43
swsh1,11,Grookey,Common,reverse-good,2023-04,162.22
swsh1,11,Grookey,Common,reverse-good,2023-05,73.83
swsh1,11,Grookey,Common,reverse-good,2023-07,127.0
swsh1,11,Grookey,Common,reverse-good,2023-08,399.0
swsh1,11,Grookey,Common,reverse-good,2023-09,110.0
swsh1,11,Grookey,Common,reverse-good,2023-10,109.4
swsh1,11,Grookey,Common,reverse-good,2023-11,160.5
swsh1,11,Grookey,Common,reverse-good,2024-05,144.33
swsh1,11,Grookey,Common,reverse-good,2024-08,139.0
swsh1,11,Grookey,Common,reverse-good,2024-09,508.0
swsh1,11,Grookey,Common,reverse-nearmint,2024-05,54.5
swsh1,11,Grookey,Common,reverse-nearmint,2024-06,67.0
swsh1,11,Grookey,Common,reverse-nearmint,2024-07,93.0
swsh1,11,Grookey,Common,reverse-nearmint,2024-08,170.33
swsh1,11,Grookey,Common,reverse-nearmint,2024-09,94.0
swsh1,11,Grookey,Common,normal-nearmint,2024-05,70.0
swsh1,11,Grookey,Common,normal-nearmint,2024-06,74.29
swsh1,11,Grookey,Common,normal-nearmint,2024-07,93.25
swsh1,11,Grookey,Common,normal-nearmint,2024-08,42.83
swsh1,11,Grookey,Common,normal-nearmint,2024-09,74.2
swsh1,11,Grookey,Common,reverse-played,2024-05,508.0
swsh1,11,Grookey,Common,normal-played,2024-07,107.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2022-12,52.31
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-01,82.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-02,35.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-03,84.78
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-04,60.9
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-05,55.5
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-06,22.25
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-07,25.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-08,210.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-09,55.17
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-10,33.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2023-11,140.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2024-05,50.25
swsh1,110,Sandaconda,Rare Holo,holo-good,2024-06,59.33
swsh1,110,Sandaconda,Rare Holo,holo-good,2024-07,96.25
swsh1,110,Sandaconda,Rare Holo,holo-good,2024-08,514.0
swsh1,110,Sandaconda,Rare Holo,holo-good,2024-09,102.5
swsh1,110,Sandaconda,Rare Holo,reverse-good,2022-12,133.33
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-01,80.33
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-02,30.0
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-03,59.2
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-04,60.11
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-05,54.2
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-06,273.0
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-07,58.0
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-08,449.0
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-09,57.75
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-10,31.0
swsh1,110,Sandaconda,Rare Holo,reverse-good,2023-11,87.5
swsh1,110,Sandaconda,Rare Holo,reverse-good,2024-05,63.5
swsh1,110,Sandaconda,Rare Holo,reverse-good,2024-07,148.5
swsh1,110,Sandaconda,Rare Holo,reverse-good,2024-08,73.33
swsh1,110,Sandaconda,Rare Holo,reverse-good,2024-09,529.0
swsh1,110,Sandaconda,Rare Holo,holo-nearmint,2024-05,204.0
swsh1,110,Sandaconda,Rare Holo,holo-nearmint,2024-06,181.67
swsh1,110,Sandaconda,Rare Holo,holo-nearmint,2024-07,78.67
swsh1,110,Sandaconda,Rare Holo,holo-nearmint,2024-08,164.7
swsh1,110,Sandaconda,Rare Holo,holo-nearmint,2024-09,122.0
swsh1,110,Sandaconda,Rare Holo,reverse-nearmint,2024-05,32.0
swsh1,110,Sandaconda,Rare Holo,reverse-nearmint,2024-06,73.0
swsh1,110,Sandaconda,Rare Holo,reverse-nearmint,2024-07,148.33
swsh1,110,Sandaconda,Rare Holo,reverse-nearmint,2024-08,58.0
swsh1,110,Sandaconda,Rare Holo,reverse-nearmint,2024-09,59.8
swsh1,110,Sandaconda,Rare Holo,reverse-poor,2024-06,25.0
swsh1,111,Clobbopus,Common,normal-good,2022-12,28.75
swsh1,111,Clobbopus,Common,normal-good,2023-01,4.5
swsh1,111,Clobbopus,Common,normal-good,2023-02,3.0
swsh1,111,Clobbopus,Common,normal-good,2023-03,278.75
swsh1,111,Clobbopus,Common,normal-good,2023-04,47.6
swsh1,111,Clobbopus,Common,normal-good,2023-05,6.83
swsh1,111,Clobbopus,Common,normal-good,2023-06,37.67
swsh1,111,Clobbopus,Common,normal-good,2023-07,70.33
swsh1,111,Clobbopus,Common,normal-good,2023-08,167.75
swsh1,111,Clobbopus,Common,normal-good,2023-09,52.5
swsh1,111,Clobbopus,Common,normal-good,2023-10,81.0
swsh1,111,Clobbopus,Common,normal-good,2023-11,76.0
swsh1,111,Clobbopus,Common,normal-good,2024-05,90.0
swsh1,111,Clobbopus,Common,normal-good,2024-06,56.0
swsh1,111,Clobbopus,Common,normal-good,2024-07,3.0
swsh1,111,Clobbopus,Common,normal-good,2024-08,46.33
swsh1,111,Clobbopus,Common,reverse-good,2022-12,20.33
swsh1,111,Clobbopus,Common,reverse-good,2023-01,20.67
swsh1,111,Clobbopus,Common,reverse-good,2023-03,61.5
swsh1,111,Clobbopus,Common,reverse-good,2023-04,44.25
swsh1,111,Clobbopus,Common,reverse-good,2023-05,56.0
swsh1,111,Clobbopus,Common,reverse-good,2023-06,16.0
swsh1,111,Clobbopus,Common,reverse-good,2023-07,50.25
swsh1,111,Clobbopus,Common,reverse-good,2023-08,399.0
swsh1,111,Clobbopus,Common,reverse-good,2023-09,54.33
swsh1,111,Clobbopus,Common,reverse-good,2023-10,53.67
swsh1,111,Clobbopus,Common,reverse-good,2023-11,51.0
swsh1,111,Clobbopus,Common,reverse-good,2024-05,67.67
swsh1,111,Clobbopus,Common,reverse-good,2024-06,509.0
swsh1,111,Clobbopus,Common,reverse-good,2024-08,142.0
swsh1,111,Clobbopus,Common,reverse-nearmint,2024-05,130.0
swsh1,111,Clobbopus,Common,reverse-nearmint,2024-06,79.25
swsh1,111,Clobbopus,Common,reverse-nearmint,2024-07,74.62
swsh1,111,Clobbopus,Common,reverse-nearmint,2024-08,78.75
swsh1,111,Clobbopus,Common,reverse-nearmint,2024-09,128.25
swsh1,111,Clobbopus,Common,normal-nearmint,2024-06,92.7
swsh1,111,Clobbopus,Common,normal-nearmint,2024-07,186.83
swsh1,111,Clobbopus,Common,normal-nearmint,2024-08,92.6
swsh1,111,Clobbopus,Common,normal-nearmint,2024-09,291.56
swsh1,112,Clobbopus,Common,reverse-good,2022-12,94.0
swsh1,112,Clobbopus,Common,reverse-good,2023-01,36.0
swsh1,112,Clobbopus,Common,reverse-good,2023-03,81.33
swsh1,112,Clobbopus,Common,reverse-good,2023-04,30.2
swsh1,112,Clobbopus,Common,reverse-good,2023-05,22.5
swsh1,112,Clobbopus,Common,reverse-good,2023-06,64.5
swsh1,112,Clobbopus,Common,reverse-good,2023-07,18.0
swsh1,112,Clobbopus,Common,reverse-good,2023-08,399.0
swsh1,112,Clobbopus,Common,reverse-good,2023-09,50.0
swsh1,112,Clobbopus,Common,reverse-good,2023-10,18.0
swsh1,112,Clobbopus,Common,reverse-good,2023-11,71.0
swsh1,112,Clobbopus,Common,reverse-good,2024-05,56.25
swsh1,112,Clobbopus,Common,reverse-good,2024-07,131.0
swsh1,112,Clobbopus,Common,reverse-good,2024-08,110.0
swsh1,112,Clobbopus,Common,reverse-good,2024-09,508.0
swsh1,112,Clobbopus,Common,normal-good,2022-12,78.25
swsh1,112,Clobbopus,Common,normal-good,2023-01,4.0
swsh1,112,Clobbopus,Common,normal-good,2023-02,2.0
swsh1,112,Clobbopus,Common,normal-good,2023-03,21.8
swsh1,112,Clobbopus,Common,normal-good,2023-04,20.55
swsh1,112,Clobbopus,Common,normal-good,2023-05,19.0
swsh1,112,Clobbopus,Common,normal-good,2023-06,3.0
swsh1,112,Clobbopus,Common,normal-good,2023-07,4.0
swsh1,112,Clobbopus,Common,normal-good,2023-08,150.0
swsh1,112,Clobbopus,Common,normal-good,2023-09,52.0
swsh1,112,Clobbopus,Common,normal-good,2023-10,53.0
swsh1,112,Clobbopus,Common,normal-good,2023-11,25.5
swsh1,112,Clobbopus,Common,normal-good,2024-05,56.67
swsh1,112,Clobbopus,Common,normal-good,2024-07,2.67
swsh1,112,Clobbopus,Common,normal-good,2024-08,53.0
swsh1,112,Clobbopus,Common,normal-good,2024-09,3.0
swsh1,112,Clobbopus,Common,reverse-nearmint,2024-05,18.5
swsh1,112,Clobbopus,Common,reverse-nearmint,2024-06,263.0
swsh1,112,Clobbopus,Common,reverse-nearmint,2024-07,79.57
swsh1,112,Clobbopus,Common,reverse-nearmint,2024-08,21.0
swsh1,112,Clobbopus,Common,reverse-nearmint,2024-09,79.0
swsh1,112,Clobbopus,Common,normal-nearmint,2024-05,99.0
swsh1,112,Clobbopus,Common,normal-nearmint,2024-06,27.5
swsh1,112,Clobbopus,Common,normal-nearmint,2024-07,33.71
swsh1,112,Clobbopus,Common,normal-nearmint,2024-08,60.12
swsh1,112,Clobbopus,Common,normal-nearmint,2024-09,99.25
swsh1,113,Grapploct,Rare,normal-good,2022-12,53.6
swsh1,113,Grapploct,Rare,normal-good,2023-01,129.0
swsh1,113,Grapploct,Rare,normal-good,2023-02,43.5
swsh1,113,Grapploct,Rare,normal-good,2023-03,59.44
swsh1,113,Grapploct,Rare,normal-good,2023-04,48.29
swsh1,113,Grapploct,Rare,normal-good,2023-05,25.67
swsh1,113,Grapploct,Rare,normal-good,2023-06,67.0
swsh1,113,Grapploct,Rare,normal-good,2023-07,18.5
swsh1,113,Grapploct,Rare,normal-good,2023-08,19.0
swsh1,113,Grapploct,Rare,normal-good,2023-09,24.6
swsh1,113,Grapploct,Rare,normal-good,2023-10,27.89
swsh1,113,Grapploct,Rare,normal-good,2023-11,81.67
swsh1,113,Grapploct,Rare,normal-good,2024-05,72.25
swsh1,113,Grapploct,Rare,normal-good,2024-06,42.67
swsh1,113,Grapploct,Rare,normal-good,2024-07,162.67
swsh1,113,Grapploct,Rare,normal-good,2024-08,73.0
swsh1,113,Grapploct,Rare,normal-good,2024-09,43.0
swsh1,113,Grapploct,Rare,reverse-good,2022-12,126.8
swsh1,113,Grapploct,Rare,reverse-good,2023-01,73.0
swsh1,113,Grapploct,Rare,reverse-good,2023-03,71.67
swsh1,113,Grapploct,Rare,reverse-good,2023-04,156.8
swsh1,113,Grapploct,Rare,reverse-good,2023-05,65.14
swsh1,113,Grapploct,Rare,reverse-good,2023-06,144.0
swsh1,113,Grapploct,Rare,reverse-good,2023-07,90.5
swsh1,113,Grapploct,Rare,reverse-good,2023-08,424.0
swsh1,113,Grapploct,Rare,reverse-good,2023-09,95.0
swsh1,113,Grapploct,Rare,reverse-good,2023-10,83.0
swsh1,113,Grapploct,Rare,reverse-good,2023-11,45.33
swsh1,113,Grapploct,Rare,reverse-good,2024-05,126.33
swsh1,113,Grapploct,Rare,reverse-good,2024-06,25.0
swsh1,113,Grapploct,Rare,reverse-good,2024-07,234.0
swsh1,113,Grapploct,Rare,reverse-good,2024-08,126.0
swsh1,113,Grapploct,Rare,reverse-good,2024-09,56.0
swsh1,113,Grapploct,Rare,reverse-nearmint,2024-05,126.0
swsh1,113,Grapploct,Rare,reverse-nearmint,2024-06,25.67
swsh1,113,Grapploct,Rare,reverse-nearmint,2024-07,381.0
swsh1,113,Grapploct,Rare,reverse-nearmint,2024-08,34.33
swsh1,113,Grapploct,Rare,reverse-nearmint,2024-09,97.25
swsh1,113,Grapploct,Rare,normal-nearmint,2024-05,45.0
swsh1,113,Grapploct,Rare,normal-nearmint,2024-06,109.56
swsh1,113,Grapploct,Rare,normal-nearmint,2024-07,109.64
swsh1,113,Grapploct,Rare,normal-nearmint,2024-08,68.89
swsh1,113,Grapploct,Rare,normal-nearmint,2024-09,52.75
swsh1,113,Grapploct,Rare,normal-played,2024-06,100.0
swsh1,114,Stonjourner,Rare,normal-good,2022-12,54.5
swsh1,114,Stonjourner,Rare,normal-good,2023-01,50.75
swsh1,114,Stonjourner,Rare,normal-good,2023-02,32.67
swsh1,114,Stonjourner,Rare,normal-good,2023-03,21.78
swsh1,114,Stonjourner,Rare,normal-good,2023-04,34.4
swsh1,114,Stonjourner,Rare,normal-good,2023-05,56.71
swsh1,114,Stonjourner,Rare,normal-good,2023-06,56.2
swsh1,114,Stonjourner,Rare,normal-good,2023-07,36.0
swsh1,114,Stonjourner,Rare,normal-good,2023-08,399.0
swsh1,114,Stonjourner,Rare,normal-good,2023-09,39.0
swsh1,114,Stonjourner,Rare,normal-good,2023-10,52.44
swsh1,114,Stonjourner,Rare,normal-good,2023-11,33.0
swsh1,114,Stonjourner,Rare,normal-good,2024-05,116.5
swsh1,114,Stonjourner,Rare,normal-good,2024-06,55.0
swsh1,114,Stonjourner,Rare,normal-good,2024-07,8.33
swsh1,114,Stonjourner,Rare,normal-good,2024-08,70.25
swsh1,114,Stonjourner,Rare,normal-good,2024-09,5.0
swsh1,114,Stonjourner,Rare,reverse-good,2022-12,45.5
swsh1,114,Stonjourner,Rare,reverse-good,2023-01,66.5
swsh1,114,Stonjourner,Rare,reverse-good,2023-03,94.6
swsh1,114,Stonjourner,Rare,reverse-good,2023-04,52.8
swsh1,114,Stonjourner,Rare,reverse-good,2023-05,31.5
swsh1,114,Stonjourner,Rare,reverse-good,2023-06,23.0
swsh1,114,Stonjourner,Rare,reverse-good,2023-07,58.0
swsh1,114,Stonjourner,Rare,reverse-good,2023-08,424.0
swsh1,114,Stonjourner,Rare,reverse-good,2023-09,79.25
swsh1,114,Stonjourner,Rare,reverse-good,2023-10,103.0
swsh1,114,Stonjourner,Rare,reverse-good,2023-11,61.33
swsh1,114,Stonjourner,Rare,reverse-good,2024-05,85.0
swsh1,114,Stonjourner,Rare,reverse-good,2024-06,288.5
swsh1,114,Stonjourner,Rare,reverse-good,2024-07,451.0
swsh1,114,Stonjourner,Rare,reverse-good,2024-08,131.0
swsh1,114,Stonjourner,Rare,reverse-good,2024-09,519.0
swsh1,114,Stonjourner,Rare,reverse-nearmint,2024-05,114.5
swsh1,114,Stonjourner,Rare,reverse-nearmint,2024-06,83.5
swsh1,114,Stonjourner,Rare,reverse-nearmint,2024-07,163.0
swsh1,114,Stonjourner,Rare,reverse-nearmint,2024-08,80.0
swsh1,114,Stonjourner,Rare,reverse-nearmint,2024-09,145.25
swsh1,114,Stonjourner,Rare,normal-nearmint,2024-05,9.0
swsh1,114,Stonjourner,Rare,normal-nearmint,2024-06,27.0
swsh1,114,Stonjourner,Rare,normal-nearmint,2024-07,35.43
swsh1,114,Stonjourner,Rare,normal-nearmint,2024-08,121.88
swsh1,114,Stonjourner,Rare,normal-nearmint,2024-09,80.78
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2022-11,101.0
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2022-12,128.07
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-01,194.67
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-02,219.57
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-03,197.73
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-04,138.06
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-05,121.82
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-06,94.4
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-07,87.4
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-08,297.2
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-09,121.7
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-10,80.07
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2023-11,120.54
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2024-05,114.1
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2024-06,63.0
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2024-07,243.0
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2024-08,118.75
swsh1,115,Stonjourner V,Rare Holo V,holo-good,2024-09,53.0
swsh1,115,Stonjourner V,Rare Holo V,holo-nearmint,2024-05,205.67
swsh1,115,Stonjourner V,Rare Holo V,holo-nearmint,2024-06,106.0
swsh1,115,Stonjourner V,Rare Holo V,holo-nearmint,2024-07,114.75
swsh1,115,Stonjourner V,Rare Holo V,holo-nearmint,2024-08,137.48
swsh1,115,Stonjourner V,Rare Holo V,holo-nearmint,2024-09,170.06
swsh1,115,Stonjourner V,Rare Holo V,holo-played,2024-06,64.0
swsh1,115,Stonjourner V,Rare Holo V,holo-played,2024-07,101.5
swsh1,115,Stonjourner V,Rare Holo V,holo-played,2024-08,56.0
swsh1,115,Stonjourner V,Rare Holo V,holo-poor,2024-06,35.0
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2022-12,219.06
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-01,271.86
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-02,381.67
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-03,248.56
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-04,221.35
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-05,238.22
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-06,201.25
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-07,193.25
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-08,276.67
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-09,169.9
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-10,161.82
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2023-11,175.92
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2024-05,217.22
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2024-06,193.44
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2024-07,198.38
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2024-08,152.89
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-good,2024-09,108.0
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-nearmint,2024-05,190.57
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-nearmint,2024-06,171.82
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-nearmint,2024-07,147.16
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-nearmint,2024-08,155.5
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-nearmint,2024-09,155.4
swsh1,116,Stonjourner VMAX,Rare Holo VMAX,holo-played,2024-09,241.0
swsh1,117,Galarian Zigzagoon,Common,normal-good,2022-11,20.0
swsh1,117,Galarian Zigzagoon,Common,normal-good,2022-12,78.78
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-01,108.89
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-02,188.57
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-03,73.07
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-04,58.81
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-05,36.33
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-06,72.0
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-07,80.71
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-08,27.8
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-09,85.14
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-10,66.12
swsh1,117,Galarian Zigzagoon,Common,normal-good,2023-11,46.6
swsh1,117,Galarian Zigzagoon,Common,normal-good,2024-05,85.67
swsh1,117,Galarian Zigzagoon,Common,normal-good,2024-06,88.43
swsh1,117,Galarian Zigzagoon,Common,normal-good,2024-07,5.5
swsh1,117,Galarian Zigzagoon,Common,normal-good,2024-08,98.71
swsh1,117,Galarian Zigzagoon,Common,normal-good,2024-09,143.25
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2022-12,179.93
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-01,219.2
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-02,109.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-03,101.67
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-04,110.73
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-05,58.29
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-06,25.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-07,132.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-08,399.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-09,27.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-10,28.33
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2023-11,27.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2024-05,99.33
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2024-07,523.0
swsh1,117,Galarian Zigzagoon,Common,reverse-good,2024-08,27.5
swsh1,117,Galarian Zigzagoon,Common,reverse-nearmint,2024-05,104.0
swsh1,117,Galarian Zigzagoon,Common,reverse-nearmint,2024-06,82.57
swsh1,117,Galarian Zigzagoon,Common,reverse-nearmint,2024-07,114.89
swsh1,117,Galarian Zigzagoon,Common,reverse-nearmint,2024-08,61.2
swsh1,117,Galarian Zigzagoon,Common,reverse-nearmint,2024-09,103.4
swsh1,117,Galarian Zigzagoon,Common,normal-nearmint,2024-05,85.33
swsh1,117,Galarian Zigzagoon,Common,normal-nearmint,2024-06,111.62
swsh1,117,Galarian Zigzagoon,Common,normal-nearmint,2024-07,81.42
swsh1,117,Galarian Zigzagoon,Common,normal-nearmint,2024-08,45.0
swsh1,117,Galarian Zigzagoon,Common,normal-nearmint,2024-09,171.85
swsh1,117,Galarian Zigzagoon,Common,normal-played,2024-06,19.0
swsh1,117,Galarian Zigzagoon,Common,normal-played,2024-08,1029.0
swsh1,118,Galarian Linoone,Uncommon,normal-good,2022-12,33.64
swsh1,118,Galarian Linoone,Uncommon,normal-good,2023-01,120.62
swsh1,118,Galarian Linoone,Uncommon,normal-good,2023-02,45.4
